일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2017-09-18",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-18",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-15",KAU17,"20,300",0,"0.00","0","0","0","0","0","0"
"2017-09-15",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-15",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-14",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","6,574","133,452,200","20,300"
"2017-09-14",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-14",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-13",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","30,000","609,000,000","20,300"
"2017-09-13",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-13",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-12",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","2,680","54,404,000","20,300"
"2017-09-12",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-12",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-11",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","62,500","1,268,750,000","20,300"
"2017-09-11",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-11",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-08",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","10,000","203,000,000","20,300"
"2017-09-08",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-08",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-07",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","12,500","253,750,000","20,300"
"2017-09-07",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-07",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-06",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","64,000","1,286,000,000","20,094"
"2017-09-06",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-06",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-05",KAU17,"20,300",0,"0.00","0","0","0","0","0","0"
"2017-09-05",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-05",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-04",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","31,860","646,758,000","20,300"
"2017-09-04",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-04",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-09-01",KAU17,"20,300",0,"0.00","0","0","0","5,000","101,500,000","20,300"
"2017-09-01",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-09-01",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-31",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","10,000","203,000,000","20,300"
"2017-08-31",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-31",KOC,"20,500",0,"0.00","20,500","20,500","20,500","20,000","410,000,000","20,500"
"2017-08-30",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","10,000","203,000,000","20,300"
"2017-08-30",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-30",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-29",KAU17,"20,300",0,"0.00","0","0","0","0","0","0"
"2017-08-29",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-29",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-28",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","22,307","452,832,100","20,300"
"2017-08-28",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-28",KOC,"20,500",0,"0.00","20,500","20,500","20,500","10,000","205,000,000","20,500"
"2017-08-25",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","10,000","203,000,000","20,300"
"2017-08-25",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-25",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-24",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","10,000","203,000,000","20,300"
"2017-08-24",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-24",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-23",KAU17,"20,300",250,"1.25","20,050","20,300","20,050","42,500","853,750,000","20,088"
"2017-08-23",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-23",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-22",KAU17,"20,050",0,"0.00","20,050","20,050","20,050","3,000","60,150,000","20,050"
"2017-08-22",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-22",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-21",KAU17,"20,050",50,"0.25","0","0","0","0","0","0"
"2017-08-21",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-21",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-18",KAU17,"20,000",-100,"-0.50","20,000","20,000","20,000","5,000","100,000,000","20,000"
"2017-08-18",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-18",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-17",KAU17,"20,100",-100,"-0.50","20,100","20,200","20,100","13,500","272,050,000","20,152"
"2017-08-17",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-17",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-16",KAU17,"20,200",-100,"-0.49","20,200","20,300","20,200","42,500","861,250,000","20,265"
"2017-08-16",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-16",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-14",KAU17,"20,300",0,"0.00","0","0","0","115,000","2,334,500,000","20,300"
"2017-08-14",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-14",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-11",KAU17,"20,300",0,"0.00","20,300","20,300","20,200","51,669","1,047,555,700","20,274"
"2017-08-11",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-11",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-10",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","19,931","404,599,300","20,300"
"2017-08-10",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-10",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-09",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","4,400","89,320,000","20,300"
"2017-08-09",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-09",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-08",KAU17,"20,300",0,"0.00","20,300","20,300","20,300","20,000","406,000,000","20,300"
"2017-08-08",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-08",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-07",KAU17,"20,300",-50,"-0.25","0","0","0","38,234","778,061,900","20,350"
"2017-08-07",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-07",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-04",KAU17,"20,350",0,"0.00","0","0","0","0","0","0"
"2017-08-04",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-04",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-03",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","945","19,230,750","20,350"
"2017-08-03",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-03",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-02",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","7,400","150,590,000","20,350"
"2017-08-02",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-02",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-08-01",KAU17,"20,350",0,"0.00","0","0","0","50,000","1,017,500,000","20,350"
"2017-08-01",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-08-01",KOC,"20,500",0,"0.00","20,500","20,500","20,500","4,000","82,000,000","20,500"
"2017-07-31",KAU17,"20,350",0,"0.00","0","0","0","0","0","0"
"2017-07-31",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-31",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-28",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","10,620","216,117,000","20,350"
"2017-07-28",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-28",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-27",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","18,753","381,623,550","20,350"
"2017-07-27",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-27",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-26",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","10,547","214,631,450","20,350"
"2017-07-26",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-26",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-25",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","50,000","1,017,500,000","20,350"
"2017-07-25",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-25",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-24",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","4,296","87,423,600","20,350"
"2017-07-24",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-24",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-21",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","65,000","1,325,750,000","20,396"
"2017-07-21",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-21",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-20",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","15,500","315,425,000","20,350"
"2017-07-20",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-20",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-19",KAU17,"20,350",50,"0.25","20,300","20,350","20,300","40,518","822,531,750","20,300"
"2017-07-19",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-19",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-18",KAU17,"20,300",-50,"-0.25","20,350","20,350","20,300","45,000","915,521,550","20,345"
"2017-07-18",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-18",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-17",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","15,000","305,250,000","20,350"
"2017-07-17",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-17",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-14",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","15,000","305,250,000","20,350"
"2017-07-14",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-14",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-13",KAU17,"20,350",0,"0.00","20,300","20,350","20,300","19,500","396,100,000","20,313"
"2017-07-13",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-13",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-12",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","13,100","266,585,000","20,350"
"2017-07-12",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-12",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-11",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","10,000","203,500,000","20,350"
"2017-07-11",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-11",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-10",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","6,430","130,850,500","20,350"
"2017-07-10",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-10",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-07",KAU17,"20,350",0,"0.00","0","0","0","0","0","0"
"2017-07-07",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-07",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-06",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","20,000","407,000,000","20,350"
"2017-07-06",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-06",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-05",KAU17,"20,350",0,"0.00","20,350","20,400","20,350","16,500","335,850,000","20,355"
"2017-07-05",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-05",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-04",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","10,000","203,500,000","20,350"
"2017-07-04",KCU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-07-04",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-07-03",KAU17,"20,350",0,"0.00","20,350","20,350","20,350","15,000","305,250,000","20,350"
"2017-07-03",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-07-03",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-30",KAU16,"21,500",0,"0.00","21,500","21,500","21,500","4,581","98,491,500","21,500"
"2017-06-30",KAU17,"20,350",-50,"-0.25","20,350","20,350","20,350","4,996","101,668,600","20,350"
"2017-06-30",KCU16,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-06-30",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-30",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-29",KAU16,"21,500",500,"2.38","21,000","21,500","21,000","11,061","232,811,500","21,048"
"2017-06-29",KAU17,"20,400",-200,"-0.97","20,500","20,500","20,400","5,500","112,250,000","20,409"
"2017-06-29",KCU16,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-06-29",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-29",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-28",KAU16,"21,000",0,"0.00","21,000","21,000","21,000","33,231","697,851,000","21,000"
"2017-06-28",KAU17,"20,600",0,"0.00","20,500","20,600","20,500","10,804","221,562,400","20,507"
"2017-06-28",KCU16,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-06-28",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-28",KOC,"20,500",0,"0.00","20,500","20,500","20,500","13,000","266,500,000","20,500"
"2017-06-27",KAU16,"21,000",0,"0.00","0","0","0","14,501","293,645,250","20,250"
"2017-06-27",KAU17,"20,600",0,"0.00","20,600","20,600","20,600","10,500","216,300,000","20,600"
"2017-06-27",KCU16,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-06-27",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-27",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-26",KAU16,"21,000",800,"3.96","21,000","21,000","21,000","45,358","918,626,000","20,253"
"2017-06-26",KAU17,"20,600",100,"0.49","20,600","20,600","20,600","300","6,180,000","20,600"
"2017-06-26",KCU16,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-06-26",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-26",KOC,"20,500",0,"0.00","20,500","20,500","20,500","19,397","397,638,500","20,500"
"2017-06-23",KAU16,"20,200",-800,"-3.81","21,000","21,000","20,200","19,641","409,577,800","20,853"
"2017-06-23",KAU17,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-23",KCU16,"20,800",300,"1.46","0","0","0","0","0","0"
"2017-06-23",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-23",KOC,"20,500",0,"0.00","20,500","20,550","20,500","9,341","191,570,650","20,509"
"2017-06-22",KAU16,"21,000",0,"0.00","21,000","21,000","21,000","21,396","449,316,000","21,000"
"2017-06-22",KAU17,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-22",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-22",KCU17,"20,000",0,"0.00","0","0","0","0","0","0"
"2017-06-22",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-21",KAU16,"21,000",0,"0.00","21,000","21,000","21,000","15,000","315,000,000","21,000"
"2017-06-21",KAU17,"20,500",100,"0.49","20,500","20,500","20,500","30,000","615,000,000","20,500"
"2017-06-21",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-21",KCU17,"20,000",400,"2.04","0","0","0","0","0","0"
"2017-06-21",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-20",KAU16,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-06-20",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-20",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-20",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-20",KOC,"20,500",0,"0.00","20,500","20,500","20,500","40,000","820,000,000","20,500"
"2017-06-19",KAU16,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-06-19",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-19",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-19",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-19",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-16",KAU16,"21,000",700,"3.45","21,000","21,000","21,000","17,721","372,141,000","21,000"
"2017-06-16",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-16",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-16",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-16",KOC,"20,500",0,"0.00","20,500","20,500","20,500","10,000","205,000,000","20,500"
"2017-06-15",KAU16,"20,300",-250,"-1.22","20,600","20,600","20,300","33,080","676,332,000","20,445"
"2017-06-15",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-15",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-15",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-15",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-14",KAU16,"20,550",50,"0.24","20,500","20,550","20,500","3,184","65,385,800","20,536"
"2017-06-14",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-14",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-14",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-14",KOC,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-13",KAU16,"20,500",250,"1.23","20,250","20,500","20,200","59,716","1,213,728,450","20,325"
"2017-06-13",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-13",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-13",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-13",KOC,"20,500",-500,"-2.38","20,500","20,500","20,500","18,000","369,000,000","20,500"
"2017-06-12",KAU16,"20,250",-250,"-1.22","20,500","20,600","20,250","132,855","2,708,635,900","20,388"
"2017-06-12",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-12",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-12",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-12",KOC,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-06-09",KAU16,"20,500",0,"0.00","20,600","20,600","20,200","271,167","5,559,824,700","20,503"
"2017-06-09",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-09",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-09",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-09",KOC,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-06-08",KAU16,"20,500",0,"0.00","20,500","20,500","20,500","371,889","7,623,724,500","20,500"
"2017-06-08",KAU17,"20,400",0,"0.00","0","0","0","38,195","782,997,500","20,500"
"2017-06-08",KCU16,"20,500",0,"0.00","20,500","20,500","20,500","76,406","1,566,323,000","20,500"
"2017-06-08",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-08",KOC,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-06-07",KAU16,"20,500",-100,"-0.49","20,500","20,600","20,500","62,540","1,282,320,050","20,504"
"2017-06-07",KAU17,"20,400",0,"0.00","0","0","0","0","0","0"
"2017-06-07",KCU16,"20,500",0,"0.00","0","0","0","0","0","0"
"2017-06-07",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-07",KOC,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-06-05",KAU16,"20,600",100,"0.49","20,500","20,600","20,500","18,350","376,815,300","20,535"
"2017-06-05",KAU17,"20,400",-400,"-1.92","20,400","20,400","20,400","8,500","173,400,000","20,400"
"2017-06-05",KCU16,"20,500",-300,"-1.44","20,500","20,500","20,500","60,000","1,230,000,000","20,500"
"2017-06-05",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-05",KOC,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-06-02",KAU16,"20,500",-500,"-2.38","20,500","20,500","20,500","738,008","15,389,013,850","20,852"
"2017-06-02",KAU17,"20,800",0,"0.00","0","0","0","158,377","3,294,241,600","20,800"
"2017-06-02",KCU16,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-06-02",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-02",KOC,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-06-01",KAU16,"21,000",50,"0.24","21,000","21,000","20,950","430,577","9,016,703,550","20,941"
"2017-06-01",KAU17,"20,800",0,"0.00","20,800","20,800","20,800","10,000","208,000,000","20,800"
"2017-06-01",KCU16,"20,800",0,"0.00","0","0","0","5,370","112,501,500","20,950"
"2017-06-01",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-06-01",KOC,"21,000",0,"0.00","0","0","0","0","0","0"
"2017-05-31",KAU16,"20,950",100,"0.48","0","0","0","20,000","417,000,000","20,850"
"2017-05-31",KAU17,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-05-31",KCU16,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-05-31",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-05-31",KOC,"21,000",100,"0.48","21,000","21,000","21,000","33,200","697,200,000","21,000"
"2017-05-30",KAU16,"20,850",50,"0.24","20,850","20,850","20,850","40,500","845,425,000","20,875"
"2017-05-30",KAU17,"20,800",200,"0.97","20,800","20,800","20,800","1,005,000","20,584,000,000","20,482"
"2017-05-30",KCU16,"20,800",0,"0.00","20,800","20,800","20,800","10,000","208,000,000","20,800"
"2017-05-30",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-05-30",KOC,"20,900",0,"0.00","0","0","0","0","0","0"
"2017-05-29",KAU16,"20,800",0,"0.00","20,900","20,900","20,800","42,177","877,712,100","20,810"
"2017-05-29",KAU17,"20,600",50,"0.24","0","0","0","0","0","0"
"2017-05-29",KCU16,"20,800",0,"0.00","20,800","20,800","20,800","28,500","592,800,000","20,800"
"2017-05-29",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-05-29",KOC,"20,900",0,"0.00","20,900","20,900","20,900","10,757","224,821,300","20,900"
"2017-05-26",KAU16,"20,800",0,"0.00","0","0","0","0","0","0"
"2017-05-26",KAU17,"20,550",50,"0.24","0","0","0","0","0","0"
"2017-05-26",KCU16,"20,800",100,"0.48","20,800","20,800","20,800","20,000","416,000,000","20,800"
"2017-05-26",KCU17,"19,600",0,"0.00","0","0","0","0","0","0"
"2017-05-26",KOC,"20,900",0,"0.00","20,900","20,900","20,900","14,000","292,600,000","20,900"
